filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 3201 to 4000,7744,100624,12.5,Red,France,"Tight and stalky, this wine has smoky red-berry fruits and a strong layer of acidity. Still young, it will certainly soften, although it is likely to remain light and lean. Drink from 2018.",,19,84,0.226190476,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Fleur la Mothe 2013  Médoc,https://www.winemag.com/buying-guide/chateau-fleur-la-mothe-2013-medoc/,Bordeaux-style Red Blend,2013,Château Fleur la Mothe
winemag 3201 to 4000,7758,100638,13,Red,France,"This stalky, tight wine has a smoky character, lean black-currant fruits and a tough, possibly unripe fruitiness. It is developing fast, drink from 2017.",,25,84,0.297619048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Bournac 2013  Médoc,https://www.winemag.com/buying-guide/chateau-bournac-2013-medoc/,Bordeaux-style Red Blend,2013,Château Bournac
winemag 3201 to 4000,8254,101134,13,Red,France,Too enthusiastic use of wood has left this wine bereft of fruit and unbalanced.,,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Monfort Bellevue 2012  Médoc,https://www.winemag.com/buying-guide/chateau-monfort-bellevue-2012-medoc/,Bordeaux-style Red Blend,2012,Château Monfort Bellevue
winemag 3201 to 4000,8262,101142,12,Red,France,The producer has probably used too much wood for the fruit and density of this wine. The toastiness does not allow any fruit to show through.,,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château la Gravette Lacombe 2013  Médoc,https://www.winemag.com/buying-guide/chateau-la-gravette-lacombe-2013-medoc/,Bordeaux-style Red Blend,2013,Château la Gravette Lacombe
winemag 3201 to 4000,8282,101162,,Red,France,"This wine is lean and stalky, with firm, dry tannins that don't give much room for fruitiness. It will be ready to drink from 2017.",,23,84,0.273809524,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Blaignan 2013  Médoc,https://www.winemag.com/buying-guide/chateau-blaignan-2013-medoc/,Bordeaux-style Red Blend,2013,Château Blaignan
winemag 4001 to 4800,8696,117109,13,Red,France,"Considerable toasted wood flavors show from both the aroma and the initial taste. The fruit is lean, without the weight needed for balance. It's likely to remain an austere wine.",,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Lousteauneuf 2012  Médoc,https://www.winemag.com/buying-guide/chateau-lousteauneuf-2012-red-medoc/,Bordeaux-style Red Blend,2012,Château Lousteauneuf
winemag 4001 to 4800,8697,117110,13,Red,France,"Firm and structured, this is a lean and austere wine. It has solid tannins while the juicy acidity and red berry fruits are crisp with hints of green, underripe Cabernet.",,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Le Bourdieu 2012  Médoc,https://www.winemag.com/buying-guide/chateau-le-bourdieu-2012-red-medoc/,Bordeaux-style Red Blend,2012,Château Le Bourdieu
winemag 4001 to 4800,9080,117493,13,Red,France,"This wine is bottled by the local Médoc cooperative, although it comes from a single estate. With firm tannins and a dense structure, it's austere. The stalky black fruits are only just ripe, giving a green pepper character.",,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Clément Saint-Jean 2012  Médoc,https://www.winemag.com/buying-guide/chateau-clement-saint-jean-2012-red-medoc/,Bordeaux-style Red Blend,2012,Château Clément Saint-Jean
winemag 4001 to 4800,9081,117494,13,Red,France,Strong wood aromas continue into the palate of this burnt toast and bitter-chocolate-flavored wine. It is extracted and with a bitter edge. The juiciness from the fruit only emerges slowly and tentatively.,,25,84,0.297619048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château La Branne 2012  Médoc,https://www.winemag.com/buying-guide/chateau-branne-2012-red-medoc/,Bordeaux-style Red Blend,2012,Château La Branne
winemag 4001 to 4800,9083,117496,13.5,Red,France,"Gravel and limestone soils provide two different origins for this wine. That said, burnt wood and smoky tannins are the only tastes at the moment. the wine does have enough weight and potential to soften out, so drink from 2017.",,30,84,0.357142857,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Clos du Moulin 2012  Médoc,https://www.winemag.com/buying-guide/clos-moulin-2012-red-medoc/,Bordeaux-style Red Blend,2012,Clos du Moulin
winemag 4001 to 4800,9104,117517,13,Red,France,This lean wine lacks fruit to support the dry tannins. That probably comes from the extraction that has also caused some bitterness. It's a hard wine that needs time to soften.,,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Leboscq 2012  Médoc,https://www.winemag.com/buying-guide/chateau-leboscq-2012-red-medoc/,Bordeaux-style Red Blend,2012,Château Leboscq
winemag 4801 to 5600,11057,134950,13,Red,France,"This is dark and firm with a tough, austere character. It has weight, but the bitterness of too-much extraction gives a hard edge. The juiciness at the end doesn't compensate.",,30,84,0.357142857,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Maison Blanche 2011  Médoc,https://www.winemag.com/buying-guide/chateau-maison-blanche-2011-red-medoc/,Bordeaux-style Red Blend,2011,Château Maison Blanche
winemag 5601 to 6400,14615,154086,13.5,Red,France,"This firmly tannic wine has all the structure of 2010 without the fruit. It's a skeleton without flesh, and it will be unlikely to soften in the coming years.",,25,84,0.297619048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château la Gorre 2010  Médoc,https://www.winemag.com/buying-guide/chateau-gorre-2010-red-medoc/,Bordeaux-style Red Blend,2010,Château la Gorre
winemag 5601 to 6400,14619,154090,14.5,Red,France,"This wine has a barnyard flavor, and its black currant fruit shows a bitter edge. The tannins are firm and dry, likely to soften with age.",,24,84,0.285714286,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château d'Escurac 2010  Médoc,https://www.winemag.com/buying-guide/chateau-descurac-2010-red-medoc/,Bordeaux-style Red Blend,2010,Château d'Escurac
winemag 5601 to 6400,14662,154133,13.5,Red,France,"An obviously wood-aged wine, this shows a bitter toast character. The fruit is lean, struggling to show through the dark chocolate flavor. It has an austere finish, which is mitigated by its final acidity.",,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Le Bourdieu 2010  Médoc,https://www.winemag.com/buying-guide/chateau-le-bourdieu-2010-red-medoc/,Bordeaux-style Red Blend,2010,Château Le Bourdieu
winemag 8001 to 8800,12817,199222,13,Red,France,"A wine that is lean and angular, austere, the fruit dominated by very dry tannins. It misses weight with the licorice, meaty flavors and a hard-edged structure.",,26,84,0.30952381,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Ramafort 2007  Médoc,https://www.winemag.com/buying-guide/chateau-ramafort-2007-red-medoc/,Bordeaux-style Red Blend,2007,Château Ramafort
winemag 8001 to 8800,12874,199279,13,Red,France,"Very light, the fruit is soft, easily attractive but rather muted. Flavors are of spice, black figs and stewed plums, the acidity a factor along with the wood.",,17,84,0.202380952,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Lacombe Noaillac 2007  Médoc,https://www.winemag.com/buying-guide/chateau-lacombe-noaillac-2007-red-medoc/,Bordeaux-style Red Blend,2007,Château Lacombe Noaillac
winemag 8001 to 8800,12875,199280,12.5,Red,France,"A structured wine, full of fresh black berry fruits, red plum skins and fresh acidity. There is a bell pepper element, but the light texture is spiced and rounded with wood.",Famille Lapalu,12,84,0.142857143,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Domaines Lapalu 2007 Famille Lapalu  (Médoc),https://www.winemag.com/buying-guide/domaines-lapalu-2007-famille-red-medoc/,Bordeaux-style Red Blend,2007,Domaines Lapalu
winemag 801 to 1600,5854,207897,13.5,Red,France,"Bright red fruits dominate this easy-drinking wine. It has some funky tannins, rustic perhaps, that intrude into the otherwise easy fruitiness of the wine.",Charmes du,25,84,0.297619048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Producta Vignobles 2015 Charmes du  (Médoc),https://www.winemag.com/buying-guide/producta-vignobles-2015-charmes-du-medoc/,Bordeaux-style Red Blend,2015,Producta Vignobles
winemag 801 to 1600,5856,207899,13,Red,France,"This wine has too much wood for its own good. By now, this should be softening but it is not. There's not enough room for what could be crisp berry fruit. It might soften, but the bitter wood-aging character suggests not.",,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Troussas 2014  Médoc,https://www.winemag.com/buying-guide/chateau-troussas-2014-medoc/,Bordeaux-style Red Blend,2014,Château Troussas
winemag 801 to 1600,5857,207900,12.5,Red,France,This tight and mineral-driven wine is still firmly tannic. That core of dryness is likely to remain even while the black-currant fruit matures. Drink this wine from 2019.,,36,84,0.428571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Calmeyrac 2012  Médoc,https://www.winemag.com/buying-guide/chateau-calmeyrac-2012-medoc/,Bordeaux-style Red Blend,2012,Château Calmeyrac
winemag 801 to 1600,8006,210049,13.5,Red,France,"A serious commitment to wood aging has given this wine a dark-chocolate and extracted set of flavors. This masks the wine, which seems almost austere. It will likely remain tough.",,23,84,0.273809524,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Tour Castillon 2015  Médoc,https://www.winemag.com/buying-guide/chateau-tour-castillon-2015-medoc/,Bordeaux-style Red Blend,2015,Château Tour Castillon
winemag 9601 to 10400,5329,237985,12.5,Red,France,"This is lean and structured, with some juicy fruit showing through the bright berries, but also around a core of tannins, acidity, bell peppers and a cool aftertaste.",Réserve de l'Estey,12,84,0.142857143,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Calvet 2005 Réserve de l'Estey  (Médoc),https://www.winemag.com/buying-guide/calvet-2005-reserve-lestey-red-medoc/,Bordeaux-style Red Blend,2005,Calvet
winemag 4801 to 5600,11087,134980,13,Red,France,"A jammy wine it has ripe red berry fruits, soft tannins and a red plum jelly flavor. It will age quickly, so drink from 2016.",,19,84,0.226190476,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Montagne-Saint-Émilion,"44.9302853, -0.1301373",44.9302853,-0.1301373,Château la Fleur 2011  Montagne-Saint-Émilion,https://www.winemag.com/buying-guide/chateau-fleur-2011-red-montagne-saint-emilion/,Bordeaux-style Red Blend,2011,Château la Fleur
winemag 8001 to 8800,2853,189258,13,Red,France,"Juicy wine, with very dominant acidity. The flavors are of bright red plums and berries, but the wine lacks depth, skimming the surface of taste.",,17,84,0.202380952,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Montagne-Saint-Émilion,"44.9302853, -0.1301373",44.9302853,-0.1301373,Château la Fleur 2008  Montagne-Saint-Émilion,https://www.winemag.com/buying-guide/chateau-fleur-2008-red-montagne-saint-emilion/,Bordeaux-style Red Blend,2008,Château la Fleur
winemag 4801 to 5600,11113,135006,13,Red,France,"Hard around the edges, this wine does have some fruit, but this is masked by the bitter chocolate and burnt tannins. Juiciness surfaces in the aftertaste, but almost as an afterthought.",,30,84,0.357142857,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Moulis-en-Médoc,"45.0602370, -0.7675419",45.060237,-0.7675419,Château Baston-Brillette 2011  Moulis-en-Médoc,https://www.winemag.com/buying-guide/chateau-baston-brillette-2011-red-moulis-en-medoc/,Bordeaux-style Red Blend,2011,Château Baston-Brillette
winemag 9601 to 10400,7170,239826,12.5,Red,France,"Made by the Pauillac cooperative, this is a pleasant, lightweight wine, a surprise considering the vintage. There are black currant flavors, but the wood element is too dominant for the fruit.",,30,84,0.357142857,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Pauillac,"45.1995850, -0.7462120",45.199585,-0.746212,La Rose de Pauillac 2003  Pauillac,https://www.winemag.com/buying-guide/rose-pauillac-2003-red-pauillac/,Bordeaux-style Red Blend,2003,La Rose de Pauillac
winemag 10401 to 11200,15283,30545,12.5,Red,France,,,30,84,0.357142857,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Pessac-Léognan,"44.8356039, -0.6903529",44.8356039,-0.6903529,Esprit de Chevalier 1999  Pessac-Léognan,https://www.winemag.com/buying-guide/esprit-chevalier-1999-red-pessac-leognan/,Bordeaux-style Red Blend,1999,Esprit de Chevalier
winemag 3201 to 4000,7740,100620,,Red,France,"This wine is lean, austere with high acidity that leaves fruit well behind. It is structured and dry, only hinting at black-currant freshness. This third-generation family estate also hosts monthly musical and tasting events and sells fruit, vegetables and honey.",,32,84,0.380952381,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Pessac-Léognan,"44.8356039, -0.6903529",44.8356039,-0.6903529,Château Bardins 2013  Pessac-Léognan,https://www.winemag.com/buying-guide/chateau-bardins-2013-pessac-leognan/,Bordeaux-style Red Blend,2013,Château Bardins
winemag 3201 to 4000,7741,100621,,Red,France,"This wine is not balanced, with wood and acidity opposing each other. It has spice, high toast flavors and stalky black currants. Although it could have potential, it is likely to remain tough. The property is unusual-133 acres in one block.",,50,84,0.595238095,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Pessac-Léognan,"44.8356039, -0.6903529",44.8356039,-0.6903529,Château la Garde 2013  Pessac-Léognan,https://www.winemag.com/buying-guide/chateau-la-garde-2013-pessac-leognan/,Bordeaux-style Red Blend,2013,Château la Garde
winemag 3201 to 4000,7742,100622,,Red,France,"This unbalanced wine is caught between acidity and wood. It is hard to see how well this will develop. Owner Francis Boutemy, an inventor, created the ""Bout'mobile"" which glides seated pickers along rows as they cut clusters that are dropped directly into a mobile sorting machine.",,30,84,0.357142857,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Pessac-Léognan,"44.8356039, -0.6903529",44.8356039,-0.6903529,Château Haut Lagrange 2013  Pessac-Léognan,https://www.winemag.com/buying-guide/chateau-haut-lagrange-2013-pessac-leognan/,Bordeaux-style Red Blend,2013,Château Haut Lagrange
winemag 11201 to 12000,4149,35098,,Red,France,"This is a simple, tank-aged wine, without any pretensions to complexity. But it has full, red fruit and licorice flavors, plus good tannins. For the difficult 2002 vintage, this is a good wine. Imported by William Grant & Sons.",Cuvée Tradition,8,84,0.095238095,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Premieres Cotes de Blaye,"45.1268410, -0.6629410",45.126841,-0.662941,Château la Rose Bellevue 2002 Cuvée Tradition  (Premieres Cotes de Blaye),https://www.winemag.com/buying-guide/chateau-rose-bellevue-2002-cuvee-tradition-red-premieres-cotes-blaye/,Bordeaux-style Red Blend,2002,Château la Rose Bellevue
